filename,filename_path,xmin,ymin,xmax,ymax,w,h,label_txt,label
C_7,../../01.Datasets/processed/images_train/fechas/C_7.jpg,63,6,71,17,8,11,5,6
C_7,../../01.Datasets/processed/images_train/fechas/C_7.jpg,72,9,79,13,7,4,-,11
C_7,../../01.Datasets/processed/images_train/fechas/C_7.jpg,78,7,86,16,8,9,2,3
C_7,../../01.Datasets/processed/images_train/fechas/C_7.jpg,87,7,93,16,6,9,0,1
C_7,../../01.Datasets/processed/images_train/fechas/C_7.jpg,92,8,100,17,8,9,2,3
C_7,../../01.Datasets/processed/images_train/fechas/C_7.jpg,101,8,107,17,6,9,1,2
C_70,../../01.Datasets/processed/images_train/fechas/C_70.jpg,42,5,116,16,74,11,date,12
C_70,../../01.Datasets/processed/images_train/fechas/C_70.jpg,41,5,49,16,8,11,1,2
C_70,../../01.Datasets/processed/images_train/fechas/C_70.jpg,49,5,56,16,7,11,1,2
C_70,../../01.Datasets/processed/images_train/fechas/C_70.jpg,55,7,62,13,7,6,-,11
C_70,../../01.Datasets/processed/images_train/fechas/C_70.jpg,61,5,70,16,9,11,0,1
C_70,../../01.Datasets/processed/images_train/fechas/C_70.jpg,70,5,78,16,8,11,3,4
C_70,../../01.Datasets/processed/images_train/fechas/C_70.jpg,80,7,89,13,9,6,-,11
C_70,../../01.Datasets/processed/images_train/fechas/C_70.jpg,89,5,96,16,7,11,2,3
C_70,../../01.Datasets/processed/images_train/fechas/C_70.jpg,96,5,102,17,6,12,0,1
C_70,../../01.Datasets/processed/images_train/fechas/C_70.jpg,103,5,110,16,7,11,2,3
C_70,../../01.Datasets/processed/images_train/fechas/C_70.jpg,110,5,116,16,6,11,1,2
C_71,../../01.Datasets/processed/images_train/fechas/C_71.jpg,35,9,123,19,88,10,date,12
C_71,../../01.Datasets/processed/images_train/fechas/C_71.jpg,34,9,45,20,11,11,0,1
C_71,../../01.Datasets/processed/images_train/fechas/C_71.jpg,46,9,55,19,9,10,3,4
C_71,../../01.Datasets/processed/images_train/fechas/C_71.jpg,55,12,62,17,7,5,-,11
C_71,../../01.Datasets/processed/images_train/fechas/C_71.jpg,63,9,72,20,9,11,0,1
C_71,../../01.Datasets/processed/images_train/fechas/C_71.jpg,72,9,80,19,8,10,4,5
C_71,../../01.Datasets/processed/images_train/fechas/C_71.jpg,83,12,90,16,7,4,-,11
C_71,../../01.Datasets/processed/images_train/fechas/C_71.jpg,92,9,99,18,7,9,2,3
C_71,../../01.Datasets/processed/images_train/fechas/C_71.jpg,100,10,107,18,7,8,0,1
C_71,../../01.Datasets/processed/images_train/fechas/C_71.jpg,108,9,116,19,8,10,2,3
C_71,../../01.Datasets/processed/images_train/fechas/C_71.jpg,116,10,122,19,6,9,1,2
C_74,../../01.Datasets/processed/images_train/fechas/C_74.jpg,50,6,107,17,57,11,date,12
C_74,../../01.Datasets/processed/images_train/fechas/C_74.jpg,49,5,58,17,9,12,1,2
C_74,../../01.Datasets/processed/images_train/fechas/C_74.jpg,58,5,64,18,6,13,1,2
C_74,../../01.Datasets/processed/images_train/fechas/C_74.jpg,63,9,67,14,4,5,-,11
C_74,../../01.Datasets/processed/images_train/fechas/C_74.jpg,69,6,76,17,7,11,0,1
C_74,../../01.Datasets/processed/images_train/fechas/C_74.jpg,75,6,83,16,8,10,2,3
C_74,../../01.Datasets/processed/images_train/fechas/C_74.jpg,84,10,90,15,6,5,-,11
C_74,../../01.Datasets/processed/images_train/fechas/C_74.jpg,91,6,99,17,8,11,2,3
C_74,../../01.Datasets/processed/images_train/fechas/C_74.jpg,99,6,105,17,6,11,1,2
C_75,../../01.Datasets/processed/images_train/fechas/C_75.jpg,34,8,114,20,80,12,date,12
C_75,../../01.Datasets/processed/images_train/fechas/C_75.jpg,35,8,45,19,10,11,0,1
C_75,../../01.Datasets/processed/images_train/fechas/C_75.jpg,45,9,52,19,7,10,6,7
C_75,../../01.Datasets/processed/images_train/fechas/C_75.jpg,53,11,60,16,7,5,-,11
C_75,../../01.Datasets/processed/images_train/fechas/C_75.jpg,60,9,69,19,9,10,0,1
C_75,../../01.Datasets/processed/images_train/fechas/C_75.jpg,69,9,77,19,8,10,6,7
C_75,../../01.Datasets/processed/images_train/fechas/C_75.jpg,79,11,85,16,6,5,-,11
C_75,../../01.Datasets/processed/images_train/fechas/C_75.jpg,87,9,93,20,6,11,2,3
C_75,../../01.Datasets/processed/images_train/fechas/C_75.jpg,94,9,102,20,8,11,0,1
C_75,../../01.Datasets/processed/images_train/fechas/C_75.jpg,102,9,107,20,5,11,2,3
C_75,../../01.Datasets/processed/images_train/fechas/C_75.jpg,107,9,113,19,6,10,1,2
C_78,../../01.Datasets/processed/images_train/fechas/C_78.jpg,36,15,110,25,74,10,date,12
C_78,../../01.Datasets/processed/images_train/fechas/C_78.jpg,35,15,43,25,8,10,2,3
C_78,../../01.Datasets/processed/images_train/fechas/C_78.jpg,45,15,51,25,6,10,1,2
C_78,../../01.Datasets/processed/images_train/fechas/C_78.jpg,50,18,55,22,5,4,-,11
C_78,../../01.Datasets/processed/images_train/fechas/C_78.jpg,55,15,63,25,8,10,0,1
C_78,../../01.Datasets/processed/images_train/fechas/C_78.jpg,63,15,72,25,9,10,5,6
C_78,../../01.Datasets/processed/images_train/fechas/C_78.jpg,73,19,79,23,6,4,-,11
C_78,../../01.Datasets/processed/images_train/fechas/C_78.jpg,79,15,86,25,7,10,2,3
C_78,../../01.Datasets/processed/images_train/fechas/C_78.jpg,87,15,93,25,6,10,0,1
C_78,../../01.Datasets/processed/images_train/fechas/C_78.jpg,93,15,100,25,7,10,2,3
C_78,../../01.Datasets/processed/images_train/fechas/C_78.jpg,102,15,108,25,6,10,1,2
C_79,../../01.Datasets/processed/images_train/fechas/C_79.jpg,40,9,111,19,71,10,date,12
C_79,../../01.Datasets/processed/images_train/fechas/C_79.jpg,41,9,49,20,8,11,1,2
C_79,../../01.Datasets/processed/images_train/fechas/C_79.jpg,48,9,54,20,6,11,1,2
C_79,../../01.Datasets/processed/images_train/fechas/C_79.jpg,54,11,60,16,6,5,-,11
C_79,../../01.Datasets/processed/images_train/fechas/C_79.jpg,60,9,69,20,9,11,0,1
C_79,../../01.Datasets/processed/images_train/fechas/C_79.jpg,69,9,77,19,8,10,5,6
C_79,../../01.Datasets/processed/images_train/fechas/C_79.jpg,76,11,83,15,7,4,-,11
C_79,../../01.Datasets/processed/images_train/fechas/C_79.jpg,83,9,92,19,9,10,2,3
C_79,../../01.Datasets/processed/images_train/fechas/C_79.jpg,92,9,99,19,7,10,0,1
C_79,../../01.Datasets/processed/images_train/fechas/C_79.jpg,99,9,104,20,5,11,2,3
C_79,../../01.Datasets/processed/images_train/fechas/C_79.jpg,104,9,110,19,6,10,1,2
C_8,../../01.Datasets/processed/images_train/fechas/C_8.jpg,26,9,103,19,77,10,date,12
C_8,../../01.Datasets/processed/images_train/fechas/C_8.jpg,25,9,32,19,7,10,1,2
C_8,../../01.Datasets/processed/images_train/fechas/C_8.jpg,33,9,39,18,6,9,1,2
C_8,../../01.Datasets/processed/images_train/fechas/C_8.jpg,39,11,45,16,6,5,-,11
C_8,../../01.Datasets/processed/images_train/fechas/C_8.jpg,46,9,55,19,9,10,0,1
C_8,../../01.Datasets/processed/images_train/fechas/C_8.jpg,55,10,63,20,8,10,7,8
C_8,../../01.Datasets/processed/images_train/fechas/C_8.jpg,63,11,72,15,9,4,-,11
C_8,../../01.Datasets/processed/images_train/fechas/C_8.jpg,73,10,79,19,6,9,2,3
C_8,../../01.Datasets/processed/images_train/fechas/C_8.jpg,79,10,85,19,6,9,0,1
C_8,../../01.Datasets/processed/images_train/fechas/C_8.jpg,86,10,94,18,8,8,2,3
C_8,../../01.Datasets/processed/images_train/fechas/C_8.jpg,92,10,100,18,8,8,1,2
C_80,../../01.Datasets/processed/images_train/fechas/C_80.jpg,39,9,106,19,67,10,date,12
C_80,../../01.Datasets/processed/images_train/fechas/C_80.jpg,38,9,46,20,8,11,1,2
C_80,../../01.Datasets/processed/images_train/fechas/C_80.jpg,47,9,53,19,6,10,0,1
C_80,../../01.Datasets/processed/images_train/fechas/C_80.jpg,53,12,59,16,6,4,-,11
C_80,../../01.Datasets/processed/images_train/fechas/C_80.jpg,58,9,66,19,8,10,0,1
C_80,../../01.Datasets/processed/images_train/fechas/C_80.jpg,67,9,72,19,5,10,1,2
C_80,../../01.Datasets/processed/images_train/fechas/C_80.jpg,71,13,77,15,6,2,-,11
C_80,../../01.Datasets/processed/images_train/fechas/C_80.jpg,79,9,86,20,7,11,2,3
C_80,../../01.Datasets/processed/images_train/fechas/C_80.jpg,87,9,93,19,6,10,0,1
C_80,../../01.Datasets/processed/images_train/fechas/C_80.jpg,93,9,99,19,6,10,2,3
C_80,../../01.Datasets/processed/images_train/fechas/C_80.jpg,99,9,105,20,6,11,1,2
C_81,../../01.Datasets/processed/images_train/fechas/C_81.jpg,31,9,104,19,73,10,date,12
C_81,../../01.Datasets/processed/images_train/fechas/C_81.jpg,31,10,42,19,11,9,2,3
C_81,../../01.Datasets/processed/images_train/fechas/C_81.jpg,41,9,49,19,8,10,-,11
C_81,../../01.Datasets/processed/images_train/fechas/C_81.jpg,49,9,58,20,9,11,1,2
C_81,../../01.Datasets/processed/images_train/fechas/C_81.jpg,58,9,66,19,8,10,5,6
C_81,../../01.Datasets/processed/images_train/fechas/C_81.jpg,66,9,74,19,8,10,-,11
C_81,../../01.Datasets/processed/images_train/fechas/C_81.jpg,74,9,82,20,8,11,2,3
C_81,../../01.Datasets/processed/images_train/fechas/C_81.jpg,81,9,89,20,8,11,0,1
C_81,../../01.Datasets/processed/images_train/fechas/C_81.jpg,90,9,97,19,7,10,2,3
C_81,../../01.Datasets/processed/images_train/fechas/C_81.jpg,98,9,104,20,6,11,1,2
C_83,../../01.Datasets/processed/images_train/fechas/C_83.jpg,35,9,118,20,83,11,date,12
C_83,../../01.Datasets/processed/images_train/fechas/C_83.jpg,35,9,44,20,9,11,1,2
C_83,../../01.Datasets/processed/images_train/fechas/C_83.jpg,43,10,52,21,9,11,3,4
C_83,../../01.Datasets/processed/images_train/fechas/C_83.jpg,53,12,59,16,6,4,-,11
C_83,../../01.Datasets/processed/images_train/fechas/C_83.jpg,61,9,69,20,8,11,0,1
C_83,../../01.Datasets/processed/images_train/fechas/C_83.jpg,69,9,78,20,9,11,3,4
C_83,../../01.Datasets/processed/images_train/fechas/C_83.jpg,78,12,86,17,8,5,-,11
C_83,../../01.Datasets/processed/images_train/fechas/C_83.jpg,86,9,95,21,9,12,2,3
C_83,../../01.Datasets/processed/images_train/fechas/C_83.jpg,95,10,103,20,8,10,0,1
C_83,../../01.Datasets/processed/images_train/fechas/C_83.jpg,103,9,111,21,8,12,2,3
C_83,../../01.Datasets/processed/images_train/fechas/C_83.jpg,112,9,119,20,7,11,1,2
C_84,../../01.Datasets/processed/images_train/fechas/C_84.jpg,34,5,117,14,83,9,date,12
C_84,../../01.Datasets/processed/images_train/fechas/C_84.jpg,35,5,45,16,10,11,0,1
C_84,../../01.Datasets/processed/images_train/fechas/C_84.jpg,46,5,55,15,9,10,5,6
C_84,../../01.Datasets/processed/images_train/fechas/C_84.jpg,53,7,61,13,8,6,-,11
C_84,../../01.Datasets/processed/images_train/fechas/C_84.jpg,60,5,69,15,9,10,0,1
C_84,../../01.Datasets/processed/images_train/fechas/C_84.jpg,69,5,77,15,8,10,4,5
C_84,../../01.Datasets/processed/images_train/fechas/C_84.jpg,78,6,87,11,9,5,-,11
C_84,../../01.Datasets/processed/images_train/fechas/C_84.jpg,86,5,95,15,9,10,2,3
C_84,../../01.Datasets/processed/images_train/fechas/C_84.jpg,96,5,102,15,6,10,0,1
C_84,../../01.Datasets/processed/images_train/fechas/C_84.jpg,103,5,110,15,7,10,2,3
C_84,../../01.Datasets/processed/images_train/fechas/C_84.jpg,110,5,116,14,6,9,1,2
C_85,../../01.Datasets/processed/images_train/fechas/C_85.jpg,38,9,109,21,71,12,date,12
C_85,../../01.Datasets/processed/images_train/fechas/C_85.jpg,40,10,49,21,9,11,1,2
C_85,../../01.Datasets/processed/images_train/fechas/C_85.jpg,48,9,54,21,6,12,1,2
C_85,../../01.Datasets/processed/images_train/fechas/C_85.jpg,53,12,60,16,7,4,-,11
C_85,../../01.Datasets/processed/images_train/fechas/C_85.jpg,59,10,66,20,7,10,0,1
C_85,../../01.Datasets/processed/images_train/fechas/C_85.jpg,67,9,73,20,6,11,4,5
C_85,../../01.Datasets/processed/images_train/fechas/C_85.jpg,74,12,82,17,8,5,-,11
C_85,../../01.Datasets/processed/images_train/fechas/C_85.jpg,81,10,87,20,6,10,2,3
C_85,../../01.Datasets/processed/images_train/fechas/C_85.jpg,86,9,94,21,8,12,0,1
C_85,../../01.Datasets/processed/images_train/fechas/C_85.jpg,95,9,102,20,7,11,2,3
C_85,../../01.Datasets/processed/images_train/fechas/C_85.jpg,102,9,108,21,6,12,1,2
C_86,../../01.Datasets/processed/images_train/fechas/C_86.jpg,38,8,120,20,82,12,date,12
C_86,../../01.Datasets/processed/images_train/fechas/C_86.jpg,38,8,47,20,9,12,1,2
C_86,../../01.Datasets/processed/images_train/fechas/C_86.jpg,49,9,56,19,7,10,4,5
C_86,../../01.Datasets/processed/images_train/fechas/C_86.jpg,56,10,62,15,6,5,-,11
C_86,../../01.Datasets/processed/images_train/fechas/C_86.jpg,63,8,72,20,9,12,0,1
C_86,../../01.Datasets/processed/images_train/fechas/C_86.jpg,71,8,82,19,11,11,6,7
C_86,../../01.Datasets/processed/images_train/fechas/C_86.jpg,82,10,91,15,9,5,-,11
C_86,../../01.Datasets/processed/images_train/fechas/C_86.jpg,89,8,97,19,8,11,2,3
C_86,../../01.Datasets/processed/images_train/fechas/C_86.jpg,97,8,106,19,9,11,0,1
C_86,../../01.Datasets/processed/images_train/fechas/C_86.jpg,106,8,113,19,7,11,2,3
C_86,../../01.Datasets/processed/images_train/fechas/C_86.jpg,112,9,120,19,8,10,1,2
C_87,../../01.Datasets/processed/images_train/fechas/C_87.jpg,32,8,103,19,71,11,date,12
C_87,../../01.Datasets/processed/images_train/fechas/C_87.jpg,32,8,40,19,8,11,1,2
C_87,../../01.Datasets/processed/images_train/fechas/C_87.jpg,40,8,48,19,8,11,3,4
C_87,../../01.Datasets/processed/images_train/fechas/C_87.jpg,49,11,56,16,7,5,-,11
C_87,../../01.Datasets/processed/images_train/fechas/C_87.jpg,55,8,62,19,7,11,0,1
C_87,../../01.Datasets/processed/images_train/fechas/C_87.jpg,62,8,68,18,6,10,2,3
C_87,../../01.Datasets/processed/images_train/fechas/C_87.jpg,69,11,76,15,7,4,-,11
C_87,../../01.Datasets/processed/images_train/fechas/C_87.jpg,76,8,82,19,6,11,2,3
C_87,../../01.Datasets/processed/images_train/fechas/C_87.jpg,83,8,91,19,8,11,0,1
C_87,../../01.Datasets/processed/images_train/fechas/C_87.jpg,90,8,97,19,7,11,2,3
C_87,../../01.Datasets/processed/images_train/fechas/C_87.jpg,96,8,103,20,7,12,1,2
C_90,../../01.Datasets/processed/images_train/fechas/C_90.jpg,33,7,109,21,76,14,date,12
C_90,../../01.Datasets/processed/images_train/fechas/C_90.jpg,34,8,43,20,9,12,2,3
C_90,../../01.Datasets/processed/images_train/fechas/C_90.jpg,43,9,52,20,9,11,7,8
C_90,../../01.Datasets/processed/images_train/fechas/C_90.jpg,50,11,58,16,8,5,-,11
C_90,../../01.Datasets/processed/images_train/fechas/C_90.jpg,58,7,66,21,8,14,0,1
C_90,../../01.Datasets/processed/images_train/fechas/C_90.jpg,65,7,71,22,6,15,3,4
C_90,../../01.Datasets/processed/images_train/fechas/C_90.jpg,74,12,82,17,8,5,-,11
C_90,../../01.Datasets/processed/images_train/fechas/C_90.jpg,82,9,88,21,6,12,2,3
C_90,../../01.Datasets/processed/images_train/fechas/C_90.jpg,89,9,97,20,8,11,0,1
C_90,../../01.Datasets/processed/images_train/fechas/C_90.jpg,96,9,102,20,6,11,2,3
C_90,../../01.Datasets/processed/images_train/fechas/C_90.jpg,102,9,108,20,6,11,1,2
C_91,../../01.Datasets/processed/images_train/fechas/C_91.jpg,45,6,118,17,73,11,date,12
C_91,../../01.Datasets/processed/images_train/fechas/C_91.jpg,44,6,53,17,9,11,0,1
C_91,../../01.Datasets/processed/images_train/fechas/C_91.jpg,53,6,61,17,8,11,2,3
C_91,../../01.Datasets/processed/images_train/fechas/C_91.jpg,62,7,68,13,6,6,-,11
C_91,../../01.Datasets/processed/images_train/fechas/C_91.jpg,69,7,76,16,7,9,0,1
C_91,../../01.Datasets/processed/images_train/fechas/C_91.jpg,76,7,82,18,6,11,2,3
C_91,../../01.Datasets/processed/images_train/fechas/C_91.jpg,84,7,90,13,6,6,-,11
C_91,../../01.Datasets/processed/images_train/fechas/C_91.jpg,90,6,96,17,6,11,2,3
C_91,../../01.Datasets/processed/images_train/fechas/C_91.jpg,96,7,103,18,7,11,0,1
C_91,../../01.Datasets/processed/images_train/fechas/C_91.jpg,103,6,111,17,8,11,2,3
C_91,../../01.Datasets/processed/images_train/fechas/C_91.jpg,112,6,118,17,6,11,1,2
C_92,../../01.Datasets/processed/images_train/fechas/C_92.jpg,41,6,112,17,71,11,date,12
C_92,../../01.Datasets/processed/images_train/fechas/C_92.jpg,40,6,51,17,11,11,2,3
C_92,../../01.Datasets/processed/images_train/fechas/C_92.jpg,50,7,58,18,8,11,5,6
C_92,../../01.Datasets/processed/images_train/fechas/C_92.jpg,58,9,65,14,7,5,-,11
C_92,../../01.Datasets/processed/images_train/fechas/C_92.jpg,63,7,72,16,9,9,0,1
C_92,../../01.Datasets/processed/images_train/fechas/C_92.jpg,72,6,79,17,7,11,4,5
C_92,../../01.Datasets/processed/images_train/fechas/C_92.jpg,77,10,86,13,9,3,-,11
C_92,../../01.Datasets/processed/images_train/fechas/C_92.jpg,87,6,93,17,6,11,2,3
C_92,../../01.Datasets/processed/images_train/fechas/C_92.jpg,93,6,100,17,7,11,0,1
C_92,../../01.Datasets/processed/images_train/fechas/C_92.jpg,101,6,107,16,6,10,2,3
C_92,../../01.Datasets/processed/images_train/fechas/C_92.jpg,107,6,113,17,6,11,1,2
C_94,../../01.Datasets/processed/images_train/fechas/C_94.jpg,36,8,115,18,79,10,date,12
C_94,../../01.Datasets/processed/images_train/fechas/C_94.jpg,35,8,45,19,10,11,2,3
C_94,../../01.Datasets/processed/images_train/fechas/C_94.jpg,45,8,52,19,7,11,7,8
C_94,../../01.Datasets/processed/images_train/fechas/C_94.jpg,53,10,59,13,6,3,-,11
C_94,../../01.Datasets/processed/images_train/fechas/C_94.jpg,60,8,68,19,8,11,0,1
C_94,../../01.Datasets/processed/images_train/fechas/C_94.jpg,69,8,76,19,7,11,2,3
C_94,../../01.Datasets/processed/images_train/fechas/C_94.jpg,75,11,83,16,8,5,-,11
C_94,../../01.Datasets/processed/images_train/fechas/C_94.jpg,85,9,94,19,9,10,2,3
C_94,../../01.Datasets/processed/images_train/fechas/C_94.jpg,93,9,100,19,7,10,0,1
C_94,../../01.Datasets/processed/images_train/fechas/C_94.jpg,101,8,107,19,6,11,2,3
C_94,../../01.Datasets/processed/images_train/fechas/C_94.jpg,107,8,114,18,7,10,1,2
C_95,../../01.Datasets/processed/images_train/fechas/C_95.jpg,42,2,123,14,81,12,date,12
C_95,../../01.Datasets/processed/images_train/fechas/C_95.jpg,44,2,53,14,9,12,2,3
C_95,../../01.Datasets/processed/images_train/fechas/C_95.jpg,53,2,60,12,7,10,2,3
C_95,../../01.Datasets/processed/images_train/fechas/C_95.jpg,62,6,68,10,6,4,-,11
C_95,../../01.Datasets/processed/images_train/fechas/C_95.jpg,68,2,77,14,9,12,0,1
C_95,../../01.Datasets/processed/images_train/fechas/C_95.jpg,76,3,83,13,7,10,6,7
C_95,../../01.Datasets/processed/images_train/fechas/C_95.jpg,86,6,94,10,8,4,-,11
C_95,../../01.Datasets/processed/images_train/fechas/C_95.jpg,94,3,103,14,9,11,2,3
C_95,../../01.Datasets/processed/images_train/fechas/C_95.jpg,103,3,110,14,7,11,0,1
C_95,../../01.Datasets/processed/images_train/fechas/C_95.jpg,110,3,116,14,6,11,2,3
C_95,../../01.Datasets/processed/images_train/fechas/C_95.jpg,116,3,122,14,6,11,1,2
C_97,../../01.Datasets/processed/images_train/fechas/C_97.jpg,42,6,116,17,74,11,date,12
C_97,../../01.Datasets/processed/images_train/fechas/C_97.jpg,43,6,51,17,8,11,1,2
C_97,../../01.Datasets/processed/images_train/fechas/C_97.jpg,51,7,56,18,5,11,1,2
C_97,../../01.Datasets/processed/images_train/fechas/C_97.jpg,56,9,63,13,7,4,-,11
C_97,../../01.Datasets/processed/images_train/fechas/C_97.jpg,63,6,72,17,9,11,0,1
C_97,../../01.Datasets/processed/images_train/fechas/C_97.jpg,72,6,80,16,8,10,2,3
C_97,../../01.Datasets/processed/images_train/fechas/C_97.jpg,80,9,88,14,8,5,-,11
C_97,../../01.Datasets/processed/images_train/fechas/C_97.jpg,87,6,94,18,7,12,2,3
C_97,../../01.Datasets/processed/images_train/fechas/C_97.jpg,94,6,103,17,9,11,0,1
C_97,../../01.Datasets/processed/images_train/fechas/C_97.jpg,102,7,108,16,6,9,2,3
C_97,../../01.Datasets/processed/images_train/fechas/C_97.jpg,109,6,116,17,7,11,1,2
C_98,../../01.Datasets/processed/images_train/fechas/C_98.jpg,43,6,126,18,83,12,date,12
C_98,../../01.Datasets/processed/images_train/fechas/C_98.jpg,43,6,52,16,9,10,0,1
C_98,../../01.Datasets/processed/images_train/fechas/C_98.jpg,52,6,60,17,8,11,6,7
C_98,../../01.Datasets/processed/images_train/fechas/C_98.jpg,59,6,69,17,10,11,-,11
C_98,../../01.Datasets/processed/images_train/fechas/C_98.jpg,69,6,77,17,8,11,0,1
C_98,../../01.Datasets/processed/images_train/fechas/C_98.jpg,76,7,87,18,11,11,6,7
C_98,../../01.Datasets/processed/images_train/fechas/C_98.jpg,86,6,94,17,8,11,-,11
C_98,../../01.Datasets/processed/images_train/fechas/C_98.jpg,94,6,102,17,8,11,2,3
C_98,../../01.Datasets/processed/images_train/fechas/C_98.jpg,102,6,108,17,6,11,0,1
C_98,../../01.Datasets/processed/images_train/fechas/C_98.jpg,109,7,117,18,8,11,2,3
C_98,../../01.Datasets/processed/images_train/fechas/C_98.jpg,117,6,124,18,7,12,1,2
C_174,../../01.Datasets/processed/images_train/fechas/C_174.jpg,25,8,36,18,11,10,2,3
C_174,../../01.Datasets/processed/images_train/fechas/C_174.jpg,37,9,46,19,9,10,3,4
C_174,../../01.Datasets/processed/images_train/fechas/C_174.jpg,47,13,53,15,6,2,-,11
C_174,../../01.Datasets/processed/images_train/fechas/C_174.jpg,58,9,66,17,8,8,0,1
C_174,../../01.Datasets/processed/images_train/fechas/C_174.jpg,68,9,74,19,6,10,7,8
C_174,../../01.Datasets/processed/images_train/fechas/C_174.jpg,80,10,88,13,8,3,-,11
C_174,../../01.Datasets/processed/images_train/fechas/C_174.jpg,89,8,97,17,8,9,2,3
C_174,../../01.Datasets/processed/images_train/fechas/C_174.jpg,95,10,103,17,8,7,0,1
C_174,../../01.Datasets/processed/images_train/fechas/C_174.jpg,103,8,112,17,9,9,2,3
C_174,../../01.Datasets/processed/images_train/fechas/C_174.jpg,116,8,121,17,5,9,1,2
C_174,../../01.Datasets/processed/images_train/fechas/C_174.jpg,25,8,121,20,96,12,date,12
C_175,../../01.Datasets/processed/images_train/fechas/C_175.jpg,34,9,44,17,10,8,2,3
C_175,../../01.Datasets/processed/images_train/fechas/C_175.jpg,46,10,56,18,10,8,4,5
C_175,../../01.Datasets/processed/images_train/fechas/C_175.jpg,60,13,69,18,9,5,-,11
C_175,../../01.Datasets/processed/images_train/fechas/C_175.jpg,70,10,81,19,11,9,0,1
